gen_loss,disc_BCH_loss,cycle_loss,identity_loss,disc_BCH_Placenta_loss,disc_HBCD_Site5_Arkansas_UNC_loss,disc_HBCD_Site6_Cincinnati_loss,disc_VGH_Unknown_loss,disc_dHCP_loss
4.036551562484336,0.6504069107166234,0.4456038431988822,0.5059734020400163,0.65036654,0.6503588,0.6503295,0.65038943,0.65031147
4.03779850098246,0.6504081028095192,0.4453282924809893,0.506340529391731,0.6503337,0.6503452,0.65031284,0.65028167,0.6503038
4.033349847908758,0.6503546536832616,0.44519248102310205,0.5062483385421228,0.6503489,0.6503211,0.6503576,0.65038544,0.6503135
4.031866901968988,0.650371955961421,0.4452381667739528,0.5060728276841306,0.6503705,0.6503361,0.6503177,0.6502833,0.6503065
4.0333479844429645,0.650351381129113,0.44508463926793296,0.5063482917089394,0.6503561,0.6503445,0.6503336,0.6503088,0.65030587
4.03161383792398,0.6503581291235588,0.4455914114408447,0.5062743455027612,0.6503256,0.6503476,0.6503213,0.6503102,0.6503094
4.029003816180759,0.6503859434150844,0.44506565395760656,0.5063118575275808,0.650368,0.65034205,0.650337,0.6503717,0.65028983
4.032444974996042,0.6503616397507523,0.44569568462705844,0.5061510929594869,0.65036625,0.65033996,0.6502982,0.65034693,0.65030336
4.029949841983076,0.6503554189262759,0.4452583760023117,0.5063634285460348,0.65034074,0.65031904,0.6503387,0.6503016,0.65031546
4.0266109483829435,0.6503694965067692,0.44504154808279395,0.5064173828576498,0.6503675,0.65033495,0.6503152,0.65034735,0.6503216
4.025155691363385,0.6503570719617576,0.4445699524620304,0.50651265795968,0.65036166,0.65033805,0.6503312,0.65028244,0.6503174
