ssim,psnr,mae,mse,nmse,hist_kl_div,hist_corr,contrast_original,contrast_harmonized,contrast_change,contrast_ratio,snr_original,snr_harmonized,snr_change,cnr_original,cnr_harmonized,cnr_preservation,sharpness_original,sharpness_harmonized,sharpness_change,site,epoch,ga
,9.883330082562582,0.2356400553769831,0.1027228338081535,1.3859300113553286,13.680713688945628,0.042319943423163246,0.2722468208271995,0.014076035,0.2581707862887516,0.05170320806188631,1.3394801679117907,37.99254772127409,36.653067553362305,3.2865315033284213,1.1617774694057732,0.3534965250429587,1.0004463563466508,0.07290408,0.9275422761941392,VGH_Site4_GE,200,25.0
,10.119068870853717,0.22259585752703281,0.09729558035387739,1.5709134882778857,11.883996129498701,0.06329565220565903,0.24886876180385362,0.014135268,0.23473349421833764,0.05679807668539753,1.3895648043984676,37.81442172457636,36.424856920177895,2.9489949856010482,1.1447813686871553,0.3881937305403369,1.039755744344584,0.073314466,0.9664412787622132,VGH_Site4_GE,200,25.0
,9.959525515632082,0.23068621651175641,0.10093631570789957,1.3394230758486039,12.74003347775458,0.07097246403402323,0.2745141953061243,0.01426126,0.2602529356087466,0.051950898794014135,1.359385554031643,37.50427944764165,36.14489389361001,3.0111896059852272,1.1967522509457396,0.3974350351743544,1.0164295193878825,0.07386763,0.9425618928996737,VGH_Site4_GE,200,25.0
,10.168147489590398,0.22477610889911168,0.09620225476403492,1.4291414491840277,12.50964378672843,0.0647612825565281,0.2594507829835073,0.01412501,0.24532577298482816,0.054441961175956226,1.4012925024194063,37.85796417731769,36.45667167489828,2.8325900447879224,1.1978211967495913,0.4228713557491018,1.0582438759370105,0.07339495,0.9848489291830318,VGH_Site4_GE,200,25.0
,6.103813672234,0.47263699762253997,0.2452554307110096,5.529736580721577,21.294905227186334,-0.0056203651035585875,0.21059935936374066,0.014513152,0.19608620764357446,0.0689135573578074,0.3898723658022406,36.60019945664867,36.21032709084643,6.734386783751977,1.2256553096921399,0.1819995416404174,0.34641546034023496,0.06254916,0.28386630140945646,VGH_Site4_GE,200,25.0
,6.15362946538492,0.4665325661373934,0.242458298708586,5.925069316735671,20.835111818388043,-0.0037206071878804607,0.20228876171589463,0.014487515,0.18780124651223987,0.07161798987045026,0.40285398389508253,36.66439375891873,36.26153977502364,6.0937772219571915,1.2231106594211367,0.20071469843151776,0.3522619704428098,0.062569864,0.28969210634855247,VGH_Site4_GE,200,25.0
,6.1793113963510535,0.46454696605856965,0.24102875659938963,5.708679237808299,20.789093189762447,-0.003626881286116279,0.20547858108848874,0.014494292,0.1909842886504585,0.07053918542680838,0.4115276183798022,36.650675781010435,36.239148162630634,6.015349272526253,1.2352958818165025,0.20535729910229222,0.38181777100247544,0.06322465,0.31859312008303803,VGH_Site4_GE,200,25.0
,6.182665666833291,0.46476647676868993,0.24084267007403326,5.284936392215761,20.61129796414761,-0.0013270525910297633,0.2134748842199252,0.014519992,0.19895489193544844,0.06801732980140528,0.4144904194990073,36.58862152400937,36.17413110451036,5.540024241504746,1.2432817870309099,0.22441811273537615,0.40548914207873143,0.064092256,0.34139688594994344,VGH_Site4_GE,200,25.0
,6.223975584694218,0.4599057591292141,0.23856264514841322,5.522565204217846,20.513323495787738,-0.0027251750135013643,0.2078407708098886,0.014503454,0.19333731695169187,0.06978155971932672,0.4255135000723384,36.62911916246057,36.20360566238823,6.139777918774542,1.2426721452588585,0.2023969204871368,0.3873212176462,0.063617654,0.32370356350143603,VGH_Site4_GE,200,25.0
,6.267334283837006,0.4559688765830959,0.23619275485126615,5.369138470248221,20.261841858082015,-0.0019214554727456812,0.20973984086508407,0.014502398,0.19523744312668695,0.06914469366971107,0.43891154127534243,36.63513215839959,36.19622061712425,5.868275943007577,1.2511980848472526,0.21321391408084608,0.4070957031948371,0.064110294,0.342985409210424,VGH_Site4_GE,200,25.0
,6.281059069410065,0.4549003151750498,0.23544750522003016,4.9780494269791475,20.24897372089474,-0.0020256536473891073,0.21747903557139475,0.014518083,0.20296095249819596,0.06675623867602799,0.44451236117873144,36.59998557995586,36.15547321877713,5.893970411450517,1.264695704906986,0.21457449129779346,0.4247064592631043,0.06424825,0.3604582103283585,VGH_Site4_GE,200,25.0
,6.256441928634841,0.45795561838110743,0.2367858833440695,4.954444454396441,20.507070691938555,-0.0032192640856352874,0.2186152109275301,0.014530878,0.20408433334480125,0.06646782196170037,0.43763636751171564,36.56647112875734,36.12883476124563,5.634403881604278,1.259517204460466,0.22354045409084883,0.45361341231029206,0.06526364,0.3883497759000557,VGH_Site4_GE,200,25.0
,6.138786882826639,0.46893425521254173,0.24328834928579812,5.6362587515947915,20.942599777983823,-0.003961583106804649,0.2077615344746341,0.0145118,0.19324973410352367,0.0698483466120084,0.39956366020929956,36.604342900840244,36.20477924063094,5.882960671359486,1.2266578957619252,0.20851029986460123,0.4095988986839604,0.063938074,0.3456608248700451,VGH_Site4_GE,200,25.0
,6.152467233378599,0.4676078399188865,0.24252319258034494,5.591789033635005,20.832713493569468,-0.0037599888779532324,0.2082577630666378,0.014519239,0.1937385242221239,0.06971763229153548,0.40386576787219874,36.586698243064006,36.18283247519181,5.564640414091032,1.2318968071282974,0.22137940877456141,0.43050941033557916,0.064877816,0.3656315947909739,VGH_Site4_GE,200,25.0
